task_name,primitive,token_budget,run_num,repo,resolved,exit_status,patch_generated,failure_mode,step_count,total_tokens_consumed,total_prompt_tokens,total_completion_tokens,latency_e2e_s,latency_llm_s,mean_step_latency_s,compression_events,mean_compression_ratio,summarization_prompt_tokens,summarization_latency_s,trc_fallback_events,online_trc_clears,ablation,depth
scikit-learn__scikit-learn-11310,SU-full,8000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,61,327194,315298,11896,764.66,271.747,4.529,4,0.24666201061570103,28271,48.239,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-13779,SU-partial,8000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,14,51965,50762,1203,39.94,33.343,2.382,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
django__django-17087,SU-full,8000,2,django__django,,LimitsExceeded,False,limits_exceeded,125,691492,678644,12848,1338.13,334.836,2.679,3,0.1924187312010174,23939,14.495,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-13779,SU-partial,8000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,10,27409,26656,753,26.92,20.771,2.077,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-14496,TR,8000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,10,32179,31258,921,34.38,25.489,2.549,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-14496,TR,8000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,6,19944,19542,402,16.66,10.779,1.796,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-14496,SU-full,8000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,10,47915,47178,737,26.22,20.575,2.058,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-14496,SU-full,8000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,7,16729,16160,569,20.36,14.528,2.075,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-14496,SS,8000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,14,65175,63946,1229,44.19,37.437,2.674,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-14496,SS,8000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,9,19771,19082,689,25.92,17.482,2.185,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-13328,SS-partial,8000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,787178,774144,13034,370.46,329.66,2.637,3,0.5416469494333284,13321,21.695,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-14496,SU-partial,8000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,8,17339,16755,584,22.55,14.425,2.061,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-14496,SU-partial,8000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,9,22394,21657,737,24.22,18.261,2.029,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-14496,SS-partial,8000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,6,14070,13545,525,18.46,12.65,2.108,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-14496,SS-partial,8000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,10,26799,25814,985,30.94,24.703,2.47,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-15100,TR,8000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,8,17256,16685,571,22.58,14.198,2.028,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-15100,TR,8000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,9,51218,50196,1022,43.9,29.562,3.285,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-13779,SS,8000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,111,549553,537995,11558,360.21,295.142,2.683,2,0.19367659659851344,14903,8.775,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-15100,SU-full,8000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,6,12617,12018,599,23.16,15.878,3.176,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-15100,SS,8000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,10,46130,45316,814,32.03,22.748,2.528,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-15100,SS,8000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,9,19936,19365,571,22.72,15.155,1.894,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-15100,SU-partial,8000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,9,20283,19630,653,25.32,16.42,2.053,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-15100,SU-partial,8000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,10,45561,44710,851,32.25,23.665,2.629,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-13779,TR,8000,1,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,801671,784384,17287,500.54,451.255,3.61,6,0.6911217366488372,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-11578,SS,8000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,44,343190,327076,16114,843.13,236.739,5.38,12,0.3761167444823834,89017,209.499,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-15100,SS-partial,8000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,7,17211,16568,643,22.92,16.704,2.386,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-15100,SU-full,8000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,37,185514,181794,3720,174.11,95.726,2.659,2,0.19799798121472734,17876,6.645,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-13779,SU-full,8000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,55,294855,288637,6218,593.88,160.544,2.919,2,0.182685390893761,15587,7.319,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-10908,SU-partial,8000,1,scikit-learn__scikit-learn,,,False,silent_crash,81,510839,499668,11171,1500.01,278.446,3.438,2,0.5086149681223382,10548,28.918,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-25747,SS,8000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,75,451816,442432,9384,268.66,229.439,3.059,2,0.39980176008036816,11303,14.506,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-13779,SS,8000,1,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,653211,635835,17376,844.25,418.459,3.458,5,0.22165197610755105,36686,51.301,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-25747,TR,8000,1,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,891431,878685,12746,411.21,336.042,2.71,6,0.6853640859350382,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-11310,SU-partial,8000,2,scikit-learn__scikit-learn,,,False,silent_crash,57,343297,335032,8265,1500.01,213.039,3.738,1,0.4990205680705191,5091,15.7,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-25747,TR,8000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,868363,852436,15927,510.05,424.046,3.392,7,0.6920120083434449,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-13779,TR,8000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,853101,830107,22994,1071.33,611.641,4.893,10,0.6760124223804781,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-11578,TR,8000,2,scikit-learn__scikit-learn,,,False,silent_crash,79,578421,521901,56520,1500.01,1473.594,18.653,36,0.6746508944983519,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-26323,TR,8000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,18,67183,65478,1705,51.17,44.318,2.462,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-25747,SU-partial,8000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,13,89404,88191,1213,284.66,32.606,2.508,1,0.49702666410895835,5843,2.545,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-26323,SS,8000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,12,40696,39732,964,32.88,25.566,2.13,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-26323,SS,8000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,6,18794,18348,446,20.61,11.528,2.306,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-26323,SU-partial,8000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,8,36105,34589,1516,61.48,38.229,4.779,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-13328,SU-partial,8000,1,scikit-learn__scikit-learn,,,False,silent_crash,96,651415,626982,24433,1500.0,475.861,4.957,6,0.5585310865408359,26247,178.576,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-25747,SS-partial,8000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,849170,833767,15403,427.01,373.063,2.985,5,0.5636570075492641,20988,34.292,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-25747,SS,8000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,740007,724676,15331,557.87,369.809,2.958,4,0.379916060708148,25099,29.624,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-26323,SS-partial,8000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,16,42456,41562,894,34.49,22.969,1.767,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-11618,TR,8000,1,sympy__sympy,,Submitted,False,silent_crash,6,11632,11033,599,21.58,15.892,2.649,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-11618,TR,8000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,11,50947,49932,1015,34.69,28.28,2.571,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-13328,SS-partial,8000,1,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,881646,856775,24871,1460.78,459.919,3.679,15,0.5473399111296596,74127,208.062,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-11618,SU-full,8000,1,sympy__sympy,,Submitted,False,silent_crash,9,17856,17150,706,24.24,17.876,1.986,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-11618,SS,8000,1,sympy__sympy,,Submitted,False,silent_crash,9,18079,17317,762,25.03,18.741,2.082,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-13779,SU-full,8000,2,scikit-learn__scikit-learn,,,False,silent_crash,48,325183,317176,8007,1500.01,152.962,3.187,11,0.16853825477915535,101285,82.784,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-11618,SU-partial,8000,2,sympy__sympy,,Submitted,False,silent_crash,14,65082,63802,1280,49.87,35.179,2.513,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-13779,SS-partial,8000,1,scikit-learn__scikit-learn,,,False,silent_crash,94,745605,714588,31017,1500.0,412.026,4.479,35,0.4570834176554747,211735,469.357,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-13779,SS-partial,8000,2,scikit-learn__scikit-learn,,,False,silent_crash,88,666502,637038,29464,1500.01,430.869,5.01,26,0.4071748909979979,174697,390.871,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-11618,SU-full,8000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,44,226357,218918,7439,264.2,193.017,4.387,2,0.18550935843706634,15106,9.565,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-11618,SS,8000,2,sympy__sympy,,Submitted,False,silent_crash,37,201634,197470,4164,267.13,103.475,2.797,1,0.20938242280285035,7923,11.141,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13031,TR,8000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,13,52358,51360,998,40.94,28.721,2.611,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13031,TR,8000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,9,27312,26500,812,30.44,21.286,2.661,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-25747,SU-full,8000,1,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,795650,769396,26254,1258.92,446.539,3.572,7,0.5168233074253127,40250,258.241,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13031,SS,8000,1,sympy__sympy,,Submitted,False,silent_crash,17,83526,81757,1769,65.3,48.443,2.85,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13031,SU-full,8000,2,sympy__sympy,,Submitted,False,silent_crash,18,95592,93587,2005,80.38,54.593,3.211,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-11618,SS-partial,8000,1,sympy__sympy,,Submitted,False,silent_crash,34,216276,213445,2831,199.55,71.977,2.117,1,0.46113989637305697,6290,9.876,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13031,SS,8000,2,sympy__sympy,,Submitted,False,silent_crash,13,57706,56494,1212,40.72,34.582,2.66,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13031,SU-full,8000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,14,80508,75057,5451,165.69,39.381,2.813,1,0.5946002076843199,8600,104.394,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-26323,SU-partial,8000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,836516,821235,15281,563.73,283.122,2.283,3,0.5044380389680075,14545,138.043,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13091,TR,8000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,12,22043,21411,632,31.27,17.463,1.94,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13031,SS-partial,8000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,18,91016,89311,1705,76.87,41.91,2.328,1,0.22623185442649765,8494,6.122,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13091,TR,8000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,12,21790,21233,557,25.64,14.301,1.589,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13091,SU-full,8000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,8,15256,14819,437,18.51,10.972,1.567,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13091,SU-full,8000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,8,15559,15072,487,19.87,11.897,1.7,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13091,SS,8000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,9,21218,20468,750,24.97,18.583,2.065,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13091,SS,8000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,8,15600,15099,501,20.01,12.29,1.756,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13091,SU-partial,8000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,5,10962,10562,400,15.7,9.905,1.981,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-25747,SU-full,8000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,760388,735754,24634,1336.3,506.187,4.049,9,0.4068335183920148,56157,153.585,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13091,SS-partial,8000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,7,12721,12312,409,18.3,10.541,1.757,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13091,SU-partial,8000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,8,15822,15275,547,22.28,13.788,1.97,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13091,SS-partial,8000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,9,18260,17659,601,23.42,15.285,1.911,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-15100,SS-partial,8000,2,scikit-learn__scikit-learn,,,False,silent_crash,85,566648,555521,11127,1500.02,248.321,2.921,7,0.4993996755321214,35028,65.945,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13757,TR,8000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,17,95222,93614,1608,82.43,51.634,3.227,2,0.6272988354994252,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-11618,SS-partial,8000,2,sympy__sympy,,LimitsExceeded,False,limits_exceeded,125,747628,729445,18183,527.41,428.639,3.429,6,0.39458730581419177,35618,48.454,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13757,SU-partial,8000,1,sympy__sympy,,Submitted,False,silent_crash,9,43874,43129,745,27.88,21.89,2.432,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-25747,SU-partial,8000,1,scikit-learn__scikit-learn,,,False,silent_crash,68,429287,419864,9423,1500.0,143.535,2.175,2,0.4772221984966083,11535,114.656,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13757,SU-full,8000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,20,96274,93462,2812,454.06,60.676,3.193,1,0.2241341275093757,7912,14.998,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-11618,SU-partial,8000,1,sympy__sympy,,Submitted,False,silent_crash,13,70747,69001,1746,966.97,34.341,2.642,1,0.45494078460399706,7162,15.021,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-25747,SS-partial,8000,1,scikit-learn__scikit-learn,,,False,silent_crash,90,622899,605910,16989,1500.01,262.968,2.89,10,0.542547882571343,47062,207.225,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15017,TR,8000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,9,23116,22550,566,22.37,14.888,1.861,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13031,SU-partial,8000,1,sympy__sympy,,LimitsExceeded,False,limits_exceeded,125,817422,800463,16959,723.58,368.852,2.975,6,0.5179776486539819,29982,100.973,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-26323,TR,8000,1,scikit-learn__scikit-learn,,,False,silent_crash,80,544879,531025,13854,1500.0,402.927,5.037,16,0.6616027337092111,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13757,SS,8000,2,sympy__sympy,,LimitsExceeded,False,limits_exceeded,125,700700,683529,17171,513.88,418.332,3.347,4,0.22428091616955126,29717,39.261,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15017,SU-full,8000,2,sympy__sympy,,Submitted,False,silent_crash,13,42815,41721,1094,37.36,28.521,2.194,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15017,SS,8000,1,sympy__sympy,,Submitted,False,silent_crash,12,33886,33052,834,29.88,22.274,2.025,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13757,SS-partial,8000,2,sympy__sympy,,Submitted,False,silent_crash,49,276456,271989,4467,160.68,111.074,2.524,2,0.4754427231528583,10619,17.958,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15017,SU-partial,8000,1,sympy__sympy,,Submitted,False,silent_crash,13,72932,71819,1113,43.85,35.061,2.697,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15017,SS-partial,8000,1,sympy__sympy,,Submitted,False,silent_crash,9,23479,22790,689,27.22,19.076,2.385,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-26323,SU-full,8000,1,scikit-learn__scikit-learn,,,False,silent_crash,34,224840,213378,11462,1500.0,175.808,5.171,4,0.38408600165016105,27446,132.654,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13757,SS,8000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,103,548379,530992,17387,624.83,405.097,3.972,6,0.20983037165312912,49161,69.708,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-26323,SU-full,8000,2,scikit-learn__scikit-learn,,,False,silent_crash,61,339597,332419,7178,1500.01,170.419,2.84,1,0.3374957039752549,7118,22.271,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15017,SS,8000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,27,122749,119160,3589,121.22,80.502,3.22,1,0.27995124923826936,7321,19.005,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15345,TR,8000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,18,50466,49005,1461,63.73,40.472,2.529,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15345,SU-full,8000,1,sympy__sympy,,Submitted,False,silent_crash,18,101729,100570,1159,45.2,35.228,1.957,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15345,TR,8000,2,sympy__sympy,,Submitted,False,silent_crash,15,78692,77173,1519,60.61,44.112,3.151,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15345,SS,8000,1,sympy__sympy,,Submitted,False,silent_crash,9,42282,41302,980,42.0,27.916,3.489,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13757,TR,8000,2,sympy__sympy,,LimitsExceeded,False,limits_exceeded,125,870246,842748,27498,842.41,768.766,6.15,20,0.6745014243311065,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15017,TR,8000,1,sympy__sympy,,LimitsExceeded,False,limits_exceeded,125,870309,857698,12611,377.78,358.384,2.867,5,0.6802070228304002,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15345,SS,8000,2,sympy__sympy,,Submitted,False,silent_crash,15,80981,78933,2048,144.26,49.52,3.537,1,0.21247007865040465,7747,12.654,0,0,qwen25-7b-budgeted-8000-d070,0.7
scikit-learn__scikit-learn-26323,SS-partial,8000,1,scikit-learn__scikit-learn,,,False,silent_crash,46,322818,304986,17832,1500.0,317.346,6.899,6,0.4047100929111586,44053,173.839,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15017,SU-full,8000,1,sympy__sympy,,LimitsExceeded,False,limits_exceeded,125,655977,642664,13313,425.04,353.853,2.831,2,0.20505307197770378,14362,4.916,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13757,SU-full,8000,1,sympy__sympy,,LimitsExceeded,False,limits_exceeded,125,721204,709373,11831,1224.33,205.921,1.661,4,0.26851071377431823,32465,139.018,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13757,SS-partial,8000,1,sympy__sympy,,LimitsExceeded,False,limits_exceeded,125,816757,795847,20910,827.92,505.0,4.04,7,0.47548061065325714,36784,73.174,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13031,SU-partial,8000,2,sympy__sympy,,,False,silent_crash,108,714361,690922,23439,1500.02,527.59,4.931,6,0.509684070604158,31315,120.395,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-17630,SS,8000,1,sympy__sympy,,Submitted,False,silent_crash,27,130059,126258,3801,120.86,89.697,3.45,1,0.33549528301886794,6556,11.574,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13031,SS-partial,8000,1,sympy__sympy,,,False,silent_crash,15,74519,73123,1396,1500.0,39.854,2.657,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-17630,TR,8000,2,sympy__sympy,,LimitsExceeded,False,limits_exceeded,125,871543,855279,16264,509.26,464.368,3.745,14,0.6816527330398287,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15345,SU-partial,8000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,21,147696,141864,5832,667.63,55.965,3.109,1,0.6320170541061821,6557,116.352,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15345,SS-partial,8000,2,sympy__sympy,,LimitsExceeded,False,limits_exceeded,125,744628,728114,16514,592.08,347.467,2.802,8,0.4613333709415972,41845,99.854,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-17630,SS-partial,8000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,15,90308,88534,1774,263.87,41.859,2.791,1,0.47344968436687707,6575,10.718,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-15345,SS-partial,8000,1,sympy__sympy,,Submitted,False,silent_crash,21,145483,143324,2159,954.9,56.574,2.694,1,0.4179355783308931,9062,7.007,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-13757,SU-partial,8000,2,sympy__sympy,,,False,silent_crash,56,375607,357419,18188,1500.01,165.792,2.961,3,0.4024659112638244,18498,331.129,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-19637,SS,8000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,11,29953,28733,1220,39.65,30.957,2.814,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
sympy__sympy-19637,TR,8000,2,sympy__sympy,,LimitsExceeded,False,limits_exceeded,125,828200,814082,14118,442.58,394.651,3.157,7,0.6930121533661129,0,0.0,0,0,qwen25-7b-budgeted-8000-d070,0.7
