task_name,primitive,token_budget,depth,run_num,repo,resolved,exit_status,patch_generated,failure_mode,step_count,total_tokens_consumed,total_prompt_tokens,total_completion_tokens,latency_e2e_s,latency_llm_s,mean_step_latency_s,compression_events,mean_compression_ratio,summarization_prompt_tokens,summarization_latency_s,trc_fallback_events,online_trc_clears
sympy__sympy-22456,SU-full,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,39,342872,337876,4996,175.3,162.567,4.168,0,1.0,0,0.0,0,0
sympy__sympy-20916,SU-full,15000,0.7,1,sympy__sympy,False,,False,silent_crash,104,912334,889464,22870,1500.01,646.71,6.403,3,0.12199072829587497,47002,44.226,0,0
sympy__sympy-24213,SU-full,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,32,289446,284180,5266,190.37,169.156,5.457,0,1.0,0,0.0,0,0
sympy__sympy-24213,SU-full,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,42,377472,372057,5415,186.5,173.373,4.128,0,1.0,0,0.0,0,0
sympy__sympy-22456,SU-full,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,104,988004,962094,25910,1007.07,633.007,6.206,3,0.20114523201547155,45183,155.679,0,0
sympy__sympy-24661,SU-full,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,39,295391,288566,6825,239.86,209.486,5.513,1,0.10596467844051982,14823,4.718,0,0
scikit-learn__scikit-learn-10844,SU-full,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,26,244144,238121,6023,192.49,171.644,6.602,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-10844,SU-full,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,30,286308,279788,6520,213.85,191.929,6.398,0,1.0,0,0.0,0,0
sympy__sympy-24661,SU-full,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,90,812649,792052,20597,878.1,568.902,6.321,2,0.18652547606591746,31472,86.52,0,0
scikit-learn__scikit-learn-12585,SU-full,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,49,468491,454400,14091,535.65,414.007,8.449,2,0.20112745349254343,29772,98.028,0,0
scikit-learn__scikit-learn-12682,SU-full,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,62,517956,508388,9568,433.45,333.38,5.556,2,0.110236729941091,30012,16.544,0,0
scikit-learn__scikit-learn-12585,SU-full,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,53,452608,433247,19361,732.24,627.5,11.84,2,0.1417345305128223,30499,44.607,0,0
scikit-learn__scikit-learn-12973,SU-full,15000,0.7,2,scikit-learn__scikit-learn,False,LimitsExceeded,False,limits_exceeded,125,537156,520235,16921,941.34,309.71,5.844,3,0.28381752548746125,44587,206.389,0,0
scikit-learn__scikit-learn-12682,SU-full,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,85,793184,777557,15627,1458.16,389.238,4.747,4,0.16087520590370186,62788,133.182,0,0
scikit-learn__scikit-learn-12973,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,51,501636,493753,7883,1500.01,271.62,5.543,2,0.122031154903223,31384,11.056,0,0
scikit-learn__scikit-learn-13135,SU-full,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,54,502929,495061,7868,286.51,235.223,4.356,1,0.19791666666666666,13401,3.393,0,0
scikit-learn__scikit-learn-13135,SU-full,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,68,640895,632319,8576,594.19,244.678,3.598,2,0.1956590248986014,27702,7.147,0,0
scikit-learn__scikit-learn-13124,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,95,1088465,1059631,28834,1500.03,491.642,5.524,6,0.3497889553325111,77791,297.196,0,0
scikit-learn__scikit-learn-13124,SU-full,15000,0.7,2,scikit-learn__scikit-learn,False,,False,silent_crash,83,861902,840463,21439,1500.02,478.636,6.216,4,0.3089879476749669,52316,115.285,0,0
scikit-learn__scikit-learn-13142,SU-full,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,44,437947,429620,8327,547.14,294.411,6.847,1,0.19679936516333818,14470,25.358,0,0
scikit-learn__scikit-learn-13439,SU-full,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,34,320958,315686,5272,215.99,201.605,5.93,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13439,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,81,705414,695542,9872,573.31,410.778,5.135,2,0.12097290649081416,30457,15.066,0,0
scikit-learn__scikit-learn-13496,SU-full,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,43,376974,370449,6525,317.53,282.81,6.577,1,0.12097356163484878,14951,7.484,0,0
scikit-learn__scikit-learn-13496,SU-full,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,80,715738,706057,9681,443.51,384.733,4.87,2,0.12455492084737525,29354,20.62,0,0
scikit-learn__scikit-learn-13142,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,124,1145283,1123909,21374,1500.02,721.654,6.064,4,0.17410331665634324,57029,56.434,0,0
scikit-learn__scikit-learn-14053,SU-full,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,45,353073,343734,9339,692.84,277.011,6.595,1,0.2035582105058113,14434,26.247,0,0
scikit-learn__scikit-learn-14087,SU-full,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,46,348691,334831,13860,456.9,303.022,6.887,2,0.1634986609524742,29743,22.807,0,0
scikit-learn__scikit-learn-14053,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,LimitsExceeded,False,limits_exceeded,125,1193118,1171008,22110,1217.57,568.984,4.742,4,0.18531972940428604,58308,98.694,0,0
scikit-learn__scikit-learn-14141,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,20,123403,121546,1857,82.37,51.974,2.735,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14141,SU-full,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,20,108030,105538,2492,88.04,68.148,3.407,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14087,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,71,617420,593043,24377,1500.03,524.286,7.944,3,0.24326027435799924,45122,170.562,0,0
scikit-learn__scikit-learn-14629,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,123,1083367,1059864,23503,980.19,591.133,4.926,5,0.18138194017970233,78097,182.58,0,0
scikit-learn__scikit-learn-14710,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,48,403385,396519,6866,288.5,238.417,4.967,1,0.1944426902431323,14213,4.544,0,0
scikit-learn__scikit-learn-14710,SU-full,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,70,705152,694976,10176,568.23,324.704,4.706,2,0.21755950689661757,27867,23.34,0,0
scikit-learn__scikit-learn-14629,SU-full,15000,0.7,2,scikit-learn__scikit-learn,False,,False,silent_crash,81,688857,667356,21501,1500.01,607.679,7.892,2,0.2575991059476977,29304,137.615,0,0
scikit-learn__scikit-learn-14894,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,25,184684,180869,3815,183.57,115.679,5.03,1,0.1304825269685421,15156,6.079,0,0
scikit-learn__scikit-learn-14894,SU-full,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,38,296146,289067,7079,274.86,221.026,5.974,1,0.1355245683930943,14633,3.764,0,0
scikit-learn__scikit-learn-14983,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,30,263694,260350,3344,173.6,144.681,4.823,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14983,SU-full,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,101,806788,785246,21542,1121.87,675.388,7.035,3,0.15819131917388982,46210,73.5,0,0
scikit-learn__scikit-learn-25102,SU-full,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,84,694832,660024,34808,1430.43,970.606,11.694,5,0.17554034142424718,73855,120.792,0,0
scikit-learn__scikit-learn-25102,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,104,986472,949022,37450,1500.01,942.345,9.239,5,0.22059940731445207,74082,230.25,0,0
scikit-learn__scikit-learn-25232,SU-full,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,97,923079,905907,17172,996.22,493.891,5.199,4,0.14340055214325234,62806,82.751,0,0
scikit-learn__scikit-learn-25232,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,LimitsExceeded,False,limits_exceeded,125,1238010,1214481,23529,1466.72,581.745,4.73,4,0.2068038832073775,60744,179.145,0,0
scikit-learn__scikit-learn-25931,SU-full,15000,0.7,2,scikit-learn__scikit-learn,False,LimitsExceeded,False,limits_exceeded,125,1175139,1155340,19799,1112.23,591.101,5.009,4,0.16377010197985187,58252,43.573,0,0
scikit-learn__scikit-learn-25973,SU-full,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,72,641722,628190,13532,757.6,337.604,4.755,2,0.21162911030343975,29606,83.263,0,0
scikit-learn__scikit-learn-25931,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,107,1014527,994065,20462,1500.03,531.8,5.163,3,0.21894669047511117,44315,131.711,0,0
scikit-learn__scikit-learn-25973,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,118,1132376,1111226,21150,1115.4,500.468,4.39,5,0.17570852709225998,75062,138.136,0,0
scikit-learn__scikit-learn-26194,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,51,376161,366759,9402,445.76,298.342,5.967,1,0.11638328720179254,15082,2.405,0,0
scikit-learn__scikit-learn-26194,SU-full,15000,0.7,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,48,399127,385965,13162,599.45,405.273,8.443,1,0.14659754577071987,15300,19.883,0,0
scikit-learn__scikit-learn-9288,SU-full,15000,0.7,2,scikit-learn__scikit-learn,False,LimitsExceeded,False,limits_exceeded,125,1265084,1244579,20505,954.99,437.112,3.525,6,0.18131715022553643,87045,72.358,0,0
scikit-learn__scikit-learn-9288,SU-full,15000,0.7,1,scikit-learn__scikit-learn,False,LimitsExceeded,False,limits_exceeded,125,1205247,1178599,26648,1071.68,488.775,4.073,7,0.20515036143740573,103337,157.815,0,0
django__django-11066,SU-partial,15000,0.7,1,django__django,True,Submitted,True,resolved,7,24731,23727,1004,51.72,34.555,4.936,0,1.0,0,0.0,0,0
django__django-11066,SU-partial,15000,0.7,2,django__django,True,Submitted,True,resolved,9,42118,39927,2191,103.75,86.877,9.653,0,1.0,0,0.0,0,0
django__django-11292,SU-partial,15000,0.7,2,django__django,True,Submitted,True,resolved,47,459239,452310,6929,364.73,344.177,7.482,1,0.3860582679260343,10524,4.389,0,0
django__django-11292,SU-partial,15000,0.7,1,django__django,True,Submitted,True,resolved,46,434142,428380,5762,499.9,278.371,6.186,1,0.4128707627118644,10136,17.774,0,0
django__django-11299,SU-partial,15000,0.7,1,django__django,False,,False,silent_crash,32,334194,330498,3696,1500.0,195.641,6.114,1,0.4087904824851289,11848,4.837,0,0
django__django-11299,SU-partial,15000,0.7,2,django__django,False,,False,silent_crash,40,373258,368785,4473,1500.0,146.039,3.843,2,0.32253259384244903,24411,8.291,0,0
django__django-13012,SU-partial,15000,0.7,2,django__django,True,Submitted,True,resolved,32,282279,271538,10741,335.37,316.087,10.196,1,0.4109906177653223,10861,4.945,0,0
django__django-12273,SU-partial,15000,0.7,1,django__django,False,,False,silent_crash,81,824957,808215,16742,1500.0,490.451,6.288,5,0.38334458477128364,54718,31.038,0,0
django__django-12273,SU-partial,15000,0.7,2,django__django,False,,False,silent_crash,41,348770,340130,8640,1500.0,247.171,6.866,1,0.38818836850231603,11406,14.188,0,0
django__django-13012,SU-partial,15000,0.7,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1180826,1161214,19612,1058.18,619.191,5.16,4,0.4068828886501317,41520,24.085,0,0
django__django-14580,SU-partial,15000,0.7,1,django__django,True,Submitted,True,resolved,22,222663,218730,3933,481.64,113.079,5.14,1,0.4050609301168863,10804,2.7,0,0
django__django-14915,SU-partial,15000,0.7,1,django__django,True,Submitted,True,resolved,30,210474,205728,4746,129.86,122.133,4.071,0,1.0,0,0.0,0,0
django__django-14915,SU-partial,15000,0.7,2,django__django,True,Submitted,True,resolved,44,384075,379253,4822,148.29,134.261,3.051,0,1.0,0,0.0,0,0
django__django-13964,SU-partial,15000,0.7,1,django__django,False,,False,silent_crash,26,233369,228734,4635,1500.0,146.88,5.649,1,0.4081984611302733,10240,2.294,0,0
django__django-13964,SU-partial,15000,0.7,2,django__django,False,,False,silent_crash,32,276868,271561,5307,1500.0,176.746,5.701,1,0.3805326690936961,11173,8.975,0,0
django__django-14580,SU-partial,15000,0.7,2,django__django,False,,False,silent_crash,62,658944,646507,12437,1500.0,243.646,4.201,3,0.4848713886832127,32268,127.757,0,0
django__django-14999,SU-partial,15000,0.7,2,django__django,True,Submitted,True,resolved,46,449205,438024,11181,699.36,215.234,4.783,2,0.49223358276691,22071,146.023,0,0
django__django-17087,SU-partial,15000,0.7,1,django__django,True,Submitted,True,resolved,26,239504,235484,4020,256.47,140.723,5.629,0,1.0,0,0.0,0,0
django__django-17087,SU-partial,15000,0.7,2,django__django,True,Submitted,True,resolved,31,306004,299644,6360,253.26,182.203,5.878,1,0.4143742735373886,10653,15.527,0,0
django__django-14999,SU-partial,15000,0.7,1,django__django,False,Submitted,True,submitted_unresolved,122,1219541,1201817,17724,1240.85,507.801,4.197,4,0.42229046691473876,42573,76.736,0,0
scikit-learn__scikit-learn-10297,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,33,297893,292195,5698,396.21,190.883,5.784,1,0.34507982952738375,12669,41.64,0,0
scikit-learn__scikit-learn-10908,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,67,653047,642312,10735,565.17,425.809,6.452,2,0.4040239096573358,21419,25.494,0,0
scikit-learn__scikit-learn-10297,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,,False,silent_crash,83,815187,802975,12212,1500.01,500.371,6.102,2,0.41692238115589475,20394,14.333,0,0
scikit-learn__scikit-learn-11310,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,67,726769,719102,7667,576.51,258.246,3.854,2,0.42305017255941324,20449,32.319,0,0
scikit-learn__scikit-learn-10908,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,45,407833,398426,9407,1500.0,348.779,7.751,1,0.4093509077343944,11345,3.249,0,0
scikit-learn__scikit-learn-11310,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,67,755823,738538,17285,1500.0,385.113,5.835,4,0.4518108958322181,45632,217.33,0,0
scikit-learn__scikit-learn-11578,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,52,575575,563371,12204,928.42,326.906,6.41,2,0.504125013391272,19714,74.458,0,0
scikit-learn__scikit-learn-13328,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,58,595259,585797,9462,381.44,288.405,4.973,2,0.46312938673737547,18729,28.222,0,0
scikit-learn__scikit-learn-11578,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,,False,silent_crash,53,595933,586545,9388,1500.0,287.914,5.432,3,0.43771955153693004,30759,28.781,0,0
scikit-learn__scikit-learn-13779,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,30,264935,259879,5056,175.72,149.93,4.998,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13779,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,37,327960,323495,4465,639.95,140.22,3.79,1,0.4021257750221435,10749,12.848,0,0
scikit-learn__scikit-learn-14496,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,40,329528,322600,6928,253.77,201.873,5.047,1,0.41952456418383516,10647,4.047,0,0
scikit-learn__scikit-learn-14496,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,31,270443,266140,4303,266.82,132.576,4.572,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-15100,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,21,121313,117012,4301,138.84,113.232,5.392,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-15100,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,25,213018,206701,6317,202.0,178.279,7.131,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13328,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,,False,silent_crash,23,207500,204967,2533,1500.0,89.141,3.876,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-25747,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,47,517431,510166,7265,528.17,216.072,4.802,2,0.45363198571262686,19890,32.683,0,0
scikit-learn__scikit-learn-26323,SU-partial,15000,0.7,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,71,725226,713594,11632,532.46,377.069,5.311,3,0.4284090599900802,29969,28.035,0,0
scikit-learn__scikit-learn-25747,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,,False,silent_crash,38,390742,383323,7419,1500.01,177.272,4.665,2,0.5059056943726925,20297,80.566,0,0
sympy__sympy-11618,SU-partial,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,37,307318,302369,4949,279.69,140.976,3.916,1,0.34024236805509567,10946,2.516,0,0
sympy__sympy-11618,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,35,322104,311483,10621,684.16,286.969,8.199,1,0.47122990558816025,10596,37.447,0,0
scikit-learn__scikit-learn-26323,SU-partial,15000,0.7,2,scikit-learn__scikit-learn,False,,False,silent_crash,70,673963,661336,12627,1500.0,411.875,6.147,3,0.4103320644995175,31410,29.571,0,0
sympy__sympy-13091,SU-partial,15000,0.7,2,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,1186737,1170944,15793,696.91,553.296,4.462,2,0.40414356265861856,21105,7.121,0,0
sympy__sympy-13031,SU-partial,15000,0.7,1,sympy__sympy,False,Submitted,True,submitted_unresolved,65,558496,546569,11927,1382.23,370.497,5.881,2,0.4094383391806966,21218,26.481,0,0
sympy__sympy-13031,SU-partial,15000,0.7,2,sympy__sympy,False,,False,silent_crash,108,934006,915011,18995,1500.01,560.126,5.386,3,0.40639639604650896,31517,33.302,0,0
sympy__sympy-13091,SU-partial,15000,0.7,1,sympy__sympy,False,Submitted,True,submitted_unresolved,98,820988,801473,19515,1318.36,547.593,5.825,3,0.4543210958884745,32469,134.754,0,0
sympy__sympy-15017,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,31,275509,267679,7830,293.14,271.054,8.744,1,0.4141871921182266,9936,9.183,0,0
sympy__sympy-15017,SU-partial,15000,0.7,2,sympy__sympy,False,Submitted,True,submitted_unresolved,34,297971,291030,6941,390.41,242.541,7.35,1,0.39628040057224606,10305,7.932,0,0
sympy__sympy-15345,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,46,377133,367560,9573,340.66,300.704,6.834,1,0.4159973448390309,10099,12.382,0,0
sympy__sympy-15345,SU-partial,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,48,447288,440907,6381,272.04,201.825,4.294,1,0.38841423948220066,10853,11.857,0,0
sympy__sympy-13757,SU-partial,15000,0.7,1,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,1218535,1203675,14860,1439.96,525.926,4.383,4,0.40682366603613407,42022,39.688,0,0
sympy__sympy-13757,SU-partial,15000,0.7,2,sympy__sympy,False,,False,silent_crash,114,986872,957028,29844,1500.01,918.822,8.131,4,0.42528011332796356,42708,98.059,0,0
sympy__sympy-19637,SU-partial,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,28,225652,221206,4446,154.35,144.744,5.169,0,1.0,0,0.0,0,0
sympy__sympy-19637,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,29,249687,243517,6170,201.53,191.22,6.594,0,1.0,0,0.0,0,0
sympy__sympy-17630,SU-partial,15000,0.7,2,sympy__sympy,False,Submitted,True,submitted_unresolved,48,496478,476146,20332,706.39,546.26,11.38,3,0.4608581841733492,30074,56.41,0,0
sympy__sympy-17630,SU-partial,15000,0.7,1,sympy__sympy,False,Submitted,True,submitted_unresolved,87,944113,924548,19565,927.86,459.971,5.411,4,0.47524376518007283,40546,111.772,0,0
sympy__sympy-24066,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,40,327826,321955,5871,440.18,151.202,3.979,1,0.390845526349864,10401,5.756,0,0
sympy__sympy-24066,SU-partial,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,41,356917,349089,7828,438.67,202.965,4.95,1,0.39379904798662035,10365,2.914,0,0
sympy__sympy-24443,SU-partial,15000,0.7,2,sympy__sympy,True,Submitted,True,resolved,27,240613,232051,8562,410.09,206.055,7.925,1,0.4972488408037094,10477,38.547,0,0
django__django-11087,SU-partial,15000,0.7,2,django__django,False,Submitted,True,submitted_unresolved,24,248611,244449,4162,144.64,136.284,5.925,0,1.0,0,0.0,0,0
django__django-11087,SU-partial,15000,0.7,1,django__django,False,Submitted,True,submitted_unresolved,43,436804,429731,7073,391.07,214.626,5.11,1,0.4838287285583344,9485,16.619,0,0
django__django-11095,SU-partial,15000,0.7,2,django__django,True,Submitted,True,resolved,40,341949,335128,6821,377.3,226.713,5.813,0,1.0,0,0.0,0,0
sympy__sympy-24443,SU-partial,15000,0.7,1,sympy__sympy,True,Submitted,True,resolved,26,192693,182100,10593,1241.12,271.235,10.849,1,0.4789667022159024,11083,50.307,0,0
django__django-11433,SU-partial,15000,0.7,1,django__django,False,Submitted,True,submitted_unresolved,65,679618,664259,15359,1001.52,370.826,5.794,3,0.4666419852147404,33537,169.929,0,0
django__django-11095,SU-partial,15000,0.7,1,django__django,False,,False,silent_crash,49,521243,514764,6479,1500.02,234.053,4.777,1,0.38445261164940414,12216,4.611,0,0
django__django-11477,SU-partial,15000,0.7,2,django__django,False,LimitsExceeded,False,limits_exceeded,125,1182309,1170561,11748,695.61,388.347,3.132,3,0.36331822264029273,34329,35.692,0,0
django__django-11433,SU-partial,15000,0.7,2,django__django,False,,False,silent_crash,28,249303,237151,12152,1500.01,392.089,14.003,1,0.3943889626508111,11754,2.695,0,0
django__django-11477,SU-partial,15000,0.7,1,django__django,False,,False,silent_crash,62,653016,648183,4833,1500.01,181.116,2.921,1,0.29592626015212065,13509,14.725,0,0
django__django-12143,SU-partial,15000,0.7,2,django__django,True,Submitted,True,resolved,34,184978,180464,4514,140.77,134.194,3.947,0,1.0,0,0.0,0,0
django__django-12143,SU-partial,15000,0.7,1,django__django,True,Submitted,True,resolved,43,334612,325757,8855,271.97,211.479,4.918,1,0.48826446280991737,10142,50.924,0,0
django__django-12276,SU-partial,15000,0.7,1,django__django,False,Submitted,True,submitted_unresolved,44,372696,367881,4815,175.78,165.398,3.759,0,1.0,0,0.0,0,0
django__django-12276,SU-partial,15000,0.7,2,django__django,True,Submitted,True,resolved,53,526948,518478,8470,288.7,266.764,5.13,1,0.38982782296398016,12985,4.724,0,0
django__django-11734,SU-partial,15000,0.7,1,django__django,False,,False,silent_crash,41,428941,424289,4652,1500.01,179.459,4.486,1,0.3966105550500455,12025,3.513,0,0
django__django-11734,SU-partial,15000,0.7,2,django__django,False,,False,silent_crash,34,331288,323976,7312,1500.01,218.421,6.826,1,0.37858956827505374,10949,9.021,0,0
django__django-12304,SU-partial,15000,0.7,2,django__django,False,Submitted,True,submitted_unresolved,37,356445,349251,7194,433.82,234.794,6.522,1,0.40186858817782123,11032,3.625,0,0
django__django-12304,SU-partial,15000,0.7,1,django__django,True,Submitted,True,resolved,49,424149,411221,12928,622.93,436.042,8.899,2,0.410962153045793,20790,38.335,0,0
django__django-12325,SU-partial,15000,0.7,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1070733,1054593,16140,694.39,625.201,5.083,3,0.3141906796231639,36208,24.939,0,0
django__django-12325,SU-partial,15000,0.7,2,django__django,False,,False,silent_crash,55,504811,495625,9186,1500.02,383.804,7.242,1,0.38021041416966306,10511,1.537,0,0
django__django-13809,SU-partial,15000,0.7,1,django__django,True,Submitted,True,resolved,24,213286,208106,5180,272.87,162.785,6.783,1,0.3119698998788343,11981,9.111,0,0
django__django-12663,SU-partial,15000,0.7,2,django__django,False,LimitsExceeded,False,limits_exceeded,125,1292705,1273127,19578,1004.53,581.503,4.806,5,0.43504273644786035,51162,87.367,0,0
django__django-13809,SU-partial,15000,0.7,2,django__django,True,Submitted,True,resolved,35,288244,281582,6662,413.81,226.262,6.655,1,0.40430793258280734,10353,8.173,0,0
django__django-12663,SU-partial,15000,0.7,1,django__django,False,LimitsExceeded,False,limits_exceeded,125,1205680,1174400,31280,1205.6,929.102,7.554,6,0.41824611611578727,61185,62.003,0,0
django__django-13810,SU-partial,15000,0.7,2,django__django,True,Submitted,True,resolved,50,481773,468329,13444,435.26,408.132,8.163,2,0.3879178568100361,21405,9.587,0,0
django__django-13810,SU-partial,15000,0.7,1,django__django,False,,False,silent_crash,33,306355,295493,10862,1500.02,315.637,9.565,1,0.38993495378295107,12253,15.845,0,0
django__django-14351,SU-partial,15000,0.7,1,django__django,False,,False,silent_crash,32,308624,304582,4042,1500.0,108.459,3.499,1,0.3775529927195413,11176,10.476,0,0
django__django-14351,SU-partial,15000,0.7,2,django__django,False,,False,silent_crash,29,294564,290461,4103,1500.02,105.169,3.627,1,0.4145331325301205,11044,4.38,0,0
django__django-14725,SU-partial,15000,0.7,1,django__django,False,Submitted,True,submitted_unresolved,121,1340674,1314943,25731,1324.69,620.198,5.126,6,0.4260041698059214,68757,159.741,0,0
django__django-15098,SU-partial,15000,0.7,2,django__django,False,Submitted,True,submitted_unresolved,51,432277,425240,7037,496.04,204.854,4.359,1,0.44544262295081966,9928,11.906,0,0
django__django-14725,SU-partial,15000,0.7,2,django__django,False,,False,silent_crash,22,203717,199011,4706,1500.02,116.665,5.555,1,0.41992720655141036,10501,14.026,0,0
django__django-15278,SU-partial,15000,0.7,1,django__django,True,Submitted,True,resolved,49,435993,426734,9259,533.26,283.931,6.172,2,0.4244207100616033,20997,34.398,0,0
django__django-15098,SU-partial,15000,0.7,1,django__django,False,,False,silent_crash,110,1100791,1074610,26181,1500.02,688.802,6.378,5,0.43579103338851677,55173,147.082,0,0
django__django-15368,SU-partial,15000,0.7,1,django__django,True,Submitted,True,resolved,42,353189,346824,6365,257.72,186.697,4.554,1,0.4167911562593367,11297,11.053,0,0
django__django-15278,SU-partial,15000,0.7,2,django__django,False,,False,silent_crash,92,938111,922475,15636,1500.02,484.557,5.384,3,0.4020699132964938,32182,61.45,0,0
django__django-15368,SU-partial,15000,0.7,2,django__django,False,,False,silent_crash,95,822852,804625,18227,1500.02,522.502,5.679,2,0.40812118895355887,20803,8.449,0,0
django__django-15525,SU-partial,15000,0.7,1,django__django,True,Submitted,True,resolved,52,467851,446849,21002,1136.69,422.343,9.181,3,0.5104219426991335,29955,108.732,0,0
